ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
1989004,0.888888889,0.81529488,0.891891892,0.733100233,1,0,0.436619718,0.415041783,0,0.373109244,0.260736196,0.263513514,0.050228311,0.525974026,0.572519084,0.789782245,0.826647564,1,0.854209446,0.854271357,0.698591549,0.303030303,0.239583333,1988-89,0.385416667,0.577464789,Small Forward,Right,1967-05-28,1989,4,1,University of Michigan,1000,16.2,88.7,0.122,0.0887,yes,yes,yes
1989005,0.611111111,0.464031108,0.402948403,0.311188811,0,0,0.355633803,0.420612813,0,0.268907563,0.110429448,0.155405405,0.095890411,0.461038961,0.618320611,0.354271357,0.87965616,0,0.686858316,0.665829146,0.425352113,0.303030303,0.135416667,1988-89,0.541666667,0.647887324,Power Forward and Center,Right,1968-03-31,1989,5,1,University of North Carolina,672,11.9,22.5,0.07,0.0334821,no,yes,yes
1989006,0.777777778,0.740116656,0.796068796,0.72027972,0,0,0.742957746,0.818941504,0,0.541176471,0.190184049,0,0,0,0,0.71440536,0.750716332,0,0.737166324,0.869346734,0.709859155,0.533333333,0.197916667,1988-89,0.458333333,0.718309859,Power Forward and Center,Left,1967-01-29,1989,6,1,University of Oklahoma,438,11.9,10.9,0.071,0.0248858,no,yes,yes
1989007,0.694444444,0.691510045,0.508599509,0.538461538,1,1,0.542253521,0.490250696,0,0.166386555,0.383435583,0.358108108,0.02739726,0.62987013,0.534351145,0.567001675,0.641833811,0,0.89835729,0.894472362,0.61971831,0.139393939,0.4375,1988-89,0.333333333,0.535211268,Small Forward,Right,1967-05-27,1989,7,1,Florida State University,766,12.7,24.6,0.068,0.0321149,no,yes,yes
1989008,0.75,0.664938432,0.601965602,0.475524476,0,0,0.602112676,0.637883008,0,0.549579832,0.095092025,0.256756757,0.050228311,0.714285714,0.93129771,0.56281407,0.859598854,0,0.766940452,0.806532663,0.574647887,0.557575758,0.104166667,1988-89,0.5,0.605633803,Power Forward,Right,1967-11-04,1989,8,0,Louisiana Tech University,281,11,1.9,0.017,0.00676157,no,yes,yes
1989009,0.694444444,0.720025924,0.614250614,0.541958042,0,0,0.443661972,0.454038997,0,0.389915966,0.156441718,0.094594595,0.118721461,0.363636364,0.58778626,0.520100503,0.770773639,0,0.793634497,0.929648241,0.566197183,0.412121212,0.177083333,1988-89,0.385416667,0.647887324,Power Forward,Right,1967-03-27,1989,9,1,Georgia Institute of Technology,687,11,14.7,0.068,0.0213974,no,yes,yes
1989010,0.722222222,0.756318859,0.457002457,0.39044289,0,0,0.176056338,0.247910864,0,0.181512605,0.72392638,0.385135135,0.04109589,0.506493506,0.580152672,0.388609715,0.79512894,0,0.577002053,0.944723618,0.405633803,0.151515152,0.791666667,1988-89,0.21875,0.352112676,Point Guard,Right,1966-05-14,1989,10,1,"University of California, Los Angeles",639,14.9,26.7,0.066,0.041784,no,yes,yes
1989011,0.861111111,0.729099157,0.643734644,0.567599068,0,0,0.348591549,0.412256267,0,0.462184874,0.220858896,0.385135135,0.146118721,0.383116883,0.526717557,0.536850921,0.770773639,0,0.686858316,0.786432161,0.484507042,0.4,0.208333333,1988-89,0.333333333,0.535211268,Shooting Guard and Small Forward,Right,1968-01-20,1989,11,1,University of Illinois at Urbana-Champaign,800,15.8,55.3,0.106,0.069125,yes,yes,yes
1989012,0.833333333,0.880751782,0.668304668,0.696969697,0,1,0.228873239,0.278551532,0,0.258823529,0.714723926,0.885135135,0.091324201,0.655844156,0.603053435,0.581239531,0.651862464,0,0.667351129,0.974874372,0.54084507,0.206060606,0.697916667,1988-89,0.21875,0.323943662,Point Guard,Right,1967-03-20,1989,12,1,University of Oklahoma,889,16.8,71.8,0.111,0.0807649,yes,yes,yes
1989013,0.666666667,0,0.702702703,0.635198135,0,0,0.563380282,0.48189415,0,0.4,0.260736196,0.141891892,0.01826484,0.844155844,0.564885496,0.635678392,0.752148997,0,0.949691992,0,0.721126761,0.442424242,0.302083333,1988-89,0.4375,0.676056338,Power Forward,Right,1965-05-19,1989,13,1,Brigham Young University,141,14,1.4,0.049,0.00992908,no,yes,yes
1989014,0.777777778,0.766040181,0.626535627,0.593240093,0,0,0.595070423,0.635097493,0,0.203361345,0.549079755,0.628378378,0.03652968,0.577922078,0.603053435,0.603852596,0.717765043,0,0.760780287,0.899497487,0.597183099,0.163636364,0.5625,1988-89,0.197916667,0.323943662,Point Guard,Right,1966-09-01,1989,14,0,University of Texas at El Paso,867,18.6,85,0.133,0.0980392,yes,yes,yes
1989015,0.777777778,0.723914452,0.58968059,0.509324009,0,0,0.517605634,0.48189415,0,0.262184874,0.319018405,0.22972973,0.02739726,0.512987013,0.442748092,0.550251256,0.786532951,0,0.872689938,0.849246231,0.543661972,0.224242424,0.333333333,1988-89,0.333333333,0.464788732,Shooting Guard,Right,1967-01-08,1989,15,1,Stanford University,237,12.2,5.6,0.063,0.0236287,no,yes,yes
1989016,0.666666667,0.710304601,0.565110565,0.564102564,1,1,0.422535211,0.389972145,0,0.156302521,0.294478528,0.290540541,0.01369863,0.409090909,0.366412214,0.574539363,0.680515759,0,0.879876797,0.949748744,0.650704225,0.139393939,0.34375,1988-89,0.135416667,0.281690141,Shooting Guard and Point Guard,Right,1967-04-13,1989,16,0,Boston College,850,16.4,49.6,0.122,0.0583529,yes,yes,yes
1989017,0.754938272,0.662994167,0.593174993,0.533851334,0,0,0.44687011,0.473599505,0,0.327544351,0.2467621,0.317717718,0.096499239,0.513564214,0.596098388,0.535790061,0.760458453,0,0.757563313,0.799553322,0.544976526,0.30962963,0.257407407,,0.458333333,0.676056338,Power Forward and Center,Right,1969-11-26,1989,17,1,Trinity Valley Community College,1051,19.1,89.5,0.147,0.085157,yes,yes,yes
1989018,0.75,0.657809462,0.479115479,0.46969697,0,0,0.563380282,0.534818942,0,0.115966387,0.530674847,0.398648649,0.03196347,0.5,0.381679389,0.494137353,0.693409742,0,0.85523614,0.796482412,0.501408451,0.072727273,0.5625,1988-89,0.197916667,0.394366197,Point Guard,Right,1967-09-09,1989,18,0,University of Iowa,747,14.5,45,0.121,0.060241,no,yes,yes
1989019,0.777777778,0.639662994,0.481572482,0.44988345,0,0,0.147887324,0.139275766,0,0.299159664,0.211656442,0.114864865,0.063926941,0.428571429,0.65648855,0.396147404,0.727793696,0,0.862422998,0.751256281,0.385915493,0.266666667,0.21875,1988-89,0.291666667,0.605633803,Small Forward,Left,1966-11-25,1989,19,0,University of Louisville,144,10.3,-0.1,-0.005,-0.000694444,no,no,no
1989020,0.666666667,0.668178872,0.685503686,0.6002331,0,0,0.408450704,0.442896936,0,0.413445378,0.187116564,0.182432432,0.178082192,0.571428571,0.732824427,0.559463987,0.776504298,0,0.749486653,0.894472362,0.630985915,0.454545455,0.21875,1988-89,0.4375,0.605633803,Power Forward and Small Forward,Right,1966-01-14,1989,20,0,Georgia Southern University,55,7.1,-0.1,-0.008,-0.00181818,no,no,no
1989021,0.666666667,0.639662994,0.72972973,0.628205128,0,0,0.542253521,0.568245125,0,0.321008403,0.282208589,0.317567568,0.082191781,0.597402597,0.732824427,0.642378559,0.789398281,0,0.775154004,0.854271357,0.729577465,0.339393939,0.333333333,1988-89,0.3125,0.464788732,Small Forward and Shooting Guard,Right,1965-10-31,1989,21,0,East Carolina University,704,12.8,24.2,0.063,0.034375,no,yes,yes
1989022,0.861111111,0.755670771,0.557739558,0.497668998,0,0,0.753521127,0.721448468,0,0.265546218,0.352760736,0.432432432,0.03652968,0.532467532,0.580152672,0.587939698,0.76217765,0,0.848049281,0.814070352,0.532394366,0.206060606,0.333333333,1988-89,0.270833333,0.507042254,Shooting Guard,Right,1966-12-02,1989,22,0,University of Missouri,87,16,2.1,0.121,0.0241379,yes,yes,yes
1989023,0.777777778,0.668178872,0.592137592,0.534965035,0,0,0.605633803,0.629526462,0,0.295798319,0.226993865,0.337837838,0.01369863,0.5,0.572519084,0.560301508,0.752148997,0,0.781314168,0.783919598,0.554929577,0.260606061,0.229166667,1988-89,0.270833333,0.535211268,Shooting Guard and Small Forward,Right,1966-12-13,1989,23,1,University of Iowa,29,4,-0.5,-0.122,-0.0172414,no,no,no
1989024,0.777777778,0.690861957,0.582309582,0.439393939,0,0,0.366197183,0.462395543,0,0.383193277,0.036809816,0.216216216,0.383561644,0.305194805,0.427480916,0.479061977,0.901146132,0,0.643737166,0.811557789,0.470422535,0.357575758,0.041666667,1988-89,0.333333333,0.647887324,Power Forward,Right,1967-03-19,1989,24,0,University of Arizona,116,11,1,0.033,0.00862069,no,yes,yes
1989025,0.916666667,0.701231367,0.515970516,0.561771562,0,0,0.559859155,0.540389972,0,0.2,0.291411043,0.331081081,0.063926941,0.525974026,0.809160305,0.546063652,0.624641834,0,0.841889117,0.716080402,0.464788732,0.127272727,0.260416667,1988-89,0.21875,0.422535211,Small Forward and Shooting Guard,Right,1967-05-18,1989,25,0,Seton Hall University,128,10.5,0.5,0.013,0.00390625,no,yes,yes
1989026,0.754938272,0.662994167,0.593174993,0.533851334,0,0,0.44687011,0.473599505,0,0.327544351,0.2467621,0.317717718,0.096499239,0.513564214,0.596098388,0.535790061,0.760458453,0,0.757563313,0.799553322,0.544976526,0.30962963,0.257407407,,0.520833333,0.788732394,Center,Right,1968-02-03,1989,26,0,,1134,17.7,96.4,0.137,0.0850088,yes,yes,yes
1989027,0.861111111,0.716137395,0.535626536,0.420745921,0,0,0.531690141,0.557103064,0,0.275630252,0.196319018,0.601351351,0.059360731,0.409090909,0.557251908,0.494137353,0.865329513,1,0.775154004,0.771356784,0.445070423,0.212121212,0.1875,1988-89,0.364583333,0.535211268,Shooting Guard,Left,1964-10-10,1989,27,0,University of Illinois at Urbana-Champaign,134,12.5,3.7,0.098,0.0276119,no,yes,yes
1989028,0.916666667,0.873622813,0.668304668,0.58041958,0,0,0.387323944,0.484679666,0,0.139495798,1,0.466216216,0.00456621,0.902597403,0.541984733,0.575376884,0.782234957,0,0.648870637,0.891959799,0.490140845,0.066666667,0.895833333,1988-89,0.21875,0.323943662,Point Guard,Right,1966-09-15,1989,28,1,Syracuse University,765,15.1,32.9,0.075,0.0430065,yes,yes,yes
1989029,0.694444444,0.698639015,0.624078624,0.573426573,0,0,0.362676056,0.401114206,0,0.455462185,0,0.344594595,0.182648402,0.525974026,0.526717557,0.538525963,0.739255014,0,0.734086242,0.90201005,0.585915493,0.490909091,0,1988-89,0.364583333,0.577464789,Small Forward,Right,1967-02-11,1989,29,0,University of Tennessee,20,8.2,0,-0.015,0,no,no,no
1989030,0.777777778,0.678548283,0.540540541,0.452214452,0,0,0.394366197,0.512534819,0,0.378151261,0.125766871,0.182432432,0.0456621,0.311688312,0.664122137,0.458961474,0.812320917,0,0.625256674,0.796482412,0.450704225,0.351515152,0.125,1988-89,0.4375,0.647887324,Power Forward,Right,1967-01-27,1989,30,0,Vanderbilt University,89,6.2,0,-0.004,0,no,no,no
1989031,0.666666667,0.684381076,0.653562654,0.608391608,0,0,0.521126761,0.51810585,0,0.235294118,0.226993865,0.25,0.150684932,0.480519481,0.496183206,0.618927973,0.730659026,0,0.81724846,0.914572864,0.701408451,0.236363636,0.270833333,1988-89,0.291666667,0.507042254,Shooting Guard and Point Guard,Right,1967-01-14,1989,31,0,Murray State University,143,9.3,2.1,0.038,0.0146853,no,yes,yes
1989032,0.777777778,0.681788723,0.702702703,0.513986014,0,0,0.246478873,0.401114206,0,0.54789916,0,0.452702703,0.214611872,0.428571429,0.79389313,0.532663317,0.929799427,0,0.498973306,0.801507538,0.526760563,0.539393939,0,1988-89,0.364583333,0.535211268,Small Forward,Right,1967-11-13,1989,32,0,DePaul University,16,10.1,0.2,0.057,0.0125,no,yes,yes
1989033,0.805555556,0,0.535626536,0.536130536,0,0,0.573943662,0.551532033,0,0.228571429,0,0.256756757,0.123287671,0.668831169,0.702290076,0.564489112,0.679083095,0,0.844969199,0,0.54084507,0.181818182,0,1988-89,0.239583333,0.464788732,Shooting Guard,Right,1969-01-03,1989,33,1,Indiana University,4,7.8,0,0.022,0,no,no,yes
1989034,0.888888889,0.502916397,0.393120393,0.314685315,0,0,0.228873239,0.314763231,0,0.327731092,0,0.114864865,0.191780822,0.37012987,0.664122137,0.317420436,0.849570201,0,0.590349076,0.527638191,0.270422535,0.254545455,0,1988-89,0.552083333,0.788732394,Center,Right,1967-02-16,1989,34,0,University of Missouri,31,8.6,0.1,0.029,0.00322581,no,yes,yes
1989035,0.777777778,0.806221646,0.481572482,0.431235431,0,0,0.767605634,0.807799443,0,0.405042017,0.202453988,0.364864865,0.200913242,0.590909091,0.564885496,0.506700168,0.759312321,0,0.772073922,0.947236181,0.498591549,0.381818182,0.208333333,1988-89,0.364583333,0.577464789,Small Forward,Right,1967-03-10,1989,35,0,Colorado State University,64,11.4,0.7,0.037,0.0109375,no,yes,yes
1989036,0.722222222,0.631237848,0.577395577,0.582750583,0,0,0.51056338,0.590529248,0,0.366386555,0.141104294,0.371621622,0.200913242,0.487012987,0.79389313,0.513400335,0.673352436,0,0.702258727,0.788944724,0.54084507,0.36969697,0.15625,1988-89,0.4375,0.676056338,Small Forward and Center and Power Forward,Right,1966-12-16,1989,36,0,University of Connecticut,1380,14.5,89.7,0.101,0.065,no,yes,yes
1989037,0.722222222,0.682436811,0.626535627,0.51981352,0,0,0.419014085,0.431754875,0,0.460504202,0.107361963,0.155405405,0.02283105,0.519480519,0.732824427,0.522613065,0.819484241,0,0.788501027,0.854271357,0.549295775,0.478787879,0.114583333,1988-89,0.4375,0.577464789,Small Forward,Right,1967-02-08,1989,37,0,University of Alabama,149,17,6.4,0.142,0.042953,yes,yes,yes
1989038,0.777777778,0.736876215,0.555282555,0.568764569,0,0,0.316901408,0.348189415,0,0.255462185,0.282208589,0.317567568,0.073059361,0.519480519,0.755725191,0.504187605,0.663323782,0,0.739219713,0.866834171,0.495774648,0.218181818,0.291666667,1988-89,0.3125,0.535211268,Shooting Guard,Right,1967-05-27,1989,38,0,Villanova University,676,11.5,17.7,0.051,0.0261834,no,yes,yes
1989039,0.777777778,0.6830849,0.614250614,0.527972028,0,0,0.362676056,0.504178273,0,0.571428571,0,0.195945946,0.059360731,0.824675325,0.786259542,0.500837521,0.790830946,0,0.584188912,0.801507538,0.492957746,0.563636364,0,1988-89,0.458333333,0.605633803,Power Forward,Right,1967-12-17,1989,39,1,University of Iowa,45,14.5,0.4,0.05,0.00888889,no,yes,yes
1989040,0.754938272,0.662994167,0.593174993,0.533851334,0,0,0.44687011,0.473599505,0,0.327544351,0.2467621,0.317717718,0.096499239,0.513564214,0.596098388,0.535790061,0.760458453,0,0.757563313,0.799553322,0.544976526,0.30962963,0.257407407,,0.4375,0.718309859,Power Forward and Center,Right,1967-04-24,1989,40,0,,224,17.4,14.3,0.094,0.0638393,yes,yes,yes
1989041,0.694444444,0.531432275,0.312039312,0.278554779,0,0,0.112676056,0.155988858,0,0.391596639,0,0.189189189,0.273972603,0.402597403,0.648854962,0.243718593,0.760744986,0,0.5862423,0.685929648,0.256338028,0.412121212,0,1988-89,0.572916667,0.718309859,Center,Right,1967-08-24,1989,41,1,University of Tennessee,42,8.2,0.4,0.052,0.00952381,no,yes,yes
1989043,0.722222222,0.681140635,0.515970516,0.446386946,0,0,0.285211268,0.348189415,0,0.443697479,0.128834356,0.182432432,0.132420091,0.350649351,0.473282443,0.41959799,0.785100287,0,0.665297741,0.851758794,0.43943662,0.454545455,0.145833333,1988-89,0.385416667,0.577464789,Power Forward and Small Forward,Right,1968-02-29,1989,43,0,North Carolina State University,694,11.6,19,0.076,0.0273775,no,yes,yes
1989045,0.722222222,0.728451069,0.646191646,0.56993007,1,0,0.478873239,0.420612813,0,0.213445378,0.236196319,0.236486486,0.050228311,0.5,0.58778626,0.631490787,0.770773639,0,0.925051335,0.912060302,0.667605634,0.187878788,0.260416667,1988-89,0.21875,0.422535211,Point Guard,Right,1966-02-02,1989,45,0,University of Evansville,50,8.4,-0.1,-0.012,-0.002,no,no,no
1989046,0.75,0.7977965,0.614250614,0.562937063,0,0,0.38028169,0.378830084,0,0.421848739,0.450920245,0.317567568,0.054794521,0.564935065,0.603053435,0.537688442,0.742120344,0,0.815195072,0.967336683,0.549295775,0.418181818,0.479166667,1988-89,0.385416667,0.577464789,Small Forward,Right,1966-04-21,1989,46,0,Louisiana State University,2,19.3,0,0.088,0,yes,no,yes
1989049,0.638888889,0.635126377,0.503685504,0.494172494,0,0,0.387323944,0.376044568,0,0.270588235,0.337423313,0.628378378,0.01369863,0.467532468,0.618320611,0.461474037,0.691977077,0,0.836755647,0.879396985,0.538028169,0.290909091,0.40625,1988-89,0.21875,0.394366197,Point Guard,Right,1966-01-23,1989,49,0,Oral Roberts University,359,12,10.7,0.071,0.029805,no,yes,yes
1989050,0.638888889,0.594296824,0.515970516,0.509324009,0,0,0.267605634,0.292479109,0,0.258823529,0.110429448,0.175675676,0.068493151,0.292207792,0.633587786,0.427135678,0.689111748,0,0.743326489,0.824120603,0.495774648,0.278787879,0.135416667,1988-89,0.479166667,0.605633803,Shooting Guard,Right,1966-05-30,1989,50,0,Washington State University,138,8.4,0.9,0.027,0.00652174,no,yes,yes
1989051,0.638888889,0.569021387,0.555282555,0.531468531,0,0,0.443661972,0.470752089,0,0.23697479,0,0.236486486,0.059360731,0.396103896,0.534351145,0.506700168,0.710601719,0,0.765913758,0.788944724,0.591549296,0.248484848,0,1988-89,0.291666667,0.464788732,Shooting Guard,Right,1967-08-16,1989,51,0,Loyola College in Maryland,36,4.2,-0.3,-0.106,-0.00833333,no,no,no
1989052,0.75,0.697990927,0.950859951,0.864801865,0,0,0.683098592,0.665738162,0,0.109243697,0,1,0.00913242,0.584415584,0.503816794,0.869346734,0.747851003,0,0.833675565,0.846733668,0.895774648,0.060606061,0,1988-89,0.03125,0.14084507,Point Guard,Right,1966-08-29,1989,52,0,Trenton State University,274,9.9,1.6,0.023,0.00583942,no,yes,yes
1990001,0.777777778,0.755670771,0.476658477,0.41025641,0,0,0.661971831,0.732590529,0,0.65210084,0.291411043,0.344594595,0.305936073,0.584415584,0.778625954,0.489949749,0.789398281,0,0.734086242,0.886934673,0.481690141,0.654545455,0.302083333,1989-90,0.458333333,0.676056338,Power Forward and Center,Left,1967-06-21,1990,1,1,Syracuse University,781,18,64.3,0.119,0.0823303,yes,yes,yes
1990002,0.666666667,0.709656513,0.707616708,0.665501166,0,0,0.415492958,0.47632312,0,0.210084034,0.720858896,0.675675676,0.068493151,0.688311688,0.786259542,0.619765494,0.722063037,0,0.708418891,0.949748744,0.701408451,0.206060606,0.84375,1989-90,0.21875,0.464788732,Point Guard,Right,1968-07-23,1990,2,1,Oregon State University,1335,18.9,145.5,0.148,0.108989,yes,yes,yes
1990003,0.75,0.779001944,0.749385749,0.771561772,0,1,0.672535211,0.584958217,0,0.119327731,0.312883436,0.351351351,0.00456621,0.75974026,0.503816794,0.739530988,0.660458453,0,0.934291581,0.944723618,0.76056338,0.072727273,0.333333333,1989-90,0.135416667,0.352112676,Point Guard,Right,1969-03-09,1990,3,1,Louisiana State University,586,15.4,25.2,0.077,0.0430034,yes,yes,yes
1990004,0.833333333,0.886584576,0.825552826,0.841491841,1,1,0.566901408,0.56545961,0,0.371428571,0.217791411,0.418918919,0.150684932,0.584415584,0.557251908,0.807370184,0.666189112,0,0.814168378,0.98241206,0.757746479,0.321212121,0.208333333,1989-90,0.447916667,0.605633803,Shooting Guard and Small Forward,Right,1968-09-05,1990,4,1,Georgia Institute of Technology,629,13.4,33.4,0.089,0.0531002,no,yes,yes
1990005,0.666666667,0.64808814,0.518427518,0.491841492,0,0,0.478873239,0.487465181,0,0.223529412,0.294478528,0.425675676,0.073059361,0.467532468,0.503816794,0.481574539,0.716332378,0,0.797741273,0.866834171,0.54084507,0.218181818,0.34375,1989-90,0.291666667,0.507042254,Shooting Guard and Small Forward,Right,1968-05-25,1990,5,1,University of Illinois at Urbana-Champaign,966,14.7,47.8,0.078,0.0494824,no,yes,yes
1990006,0.833333333,0.644847699,0.461916462,0.321678322,0,0,0.514084507,0.568245125,0,0.480672269,0.13803681,0.290540541,0.315068493,0.525974026,0.961832061,0.432160804,0.975644699,0,0.735112936,0.713567839,0.397183099,0.436363636,0.135416667,1989-90,0.625,0.746478873,Center,Right,1968-01-15,1990,6,0,University of Louisville,640,10.8,20.9,0.081,0.0326562,no,yes,yes
1990007,0.75,0.790667531,0.823095823,0.761072261,0,0,0.514084507,0.615598886,0,0.581512605,0.352760736,0.405405405,0.296803653,0.590909091,0.541984733,0.704355109,0.73495702,0,0.678644764,0.957286432,0.723943662,0.593939394,0.375,1989-90,0.364583333,0.577464789,Small Forward,Right,1968-11-14,1990,7,1,La Salle University,454,14.7,16.9,0.06,0.0372247,no,yes,yes
